Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-8198.274	-8448.499	250.2247	0.115055	0.063374	0.122354	0.0357763	0.0329064	0.0191066	0.029693	0.0318891	0.00605626	0.0115609	0.0481713	0.0577231	0.0529318	0.0618618	0.0738808	0.000655037	0.0189306	0.0482644	0.0166857	0.0105245	0.00525431	0.0137918	0.0521694	0.0902945	0.0268236	0.0301194	0.0109984	0.0222252	0.0234184	0.0139346	0.0194088	0.00590374	0.0538982	0.119714	0.0209021	0.0105286	0.0256163	0.0406249	0.0641904	0.102178	0.0103973	0.0196421	0.0275754	0.0388973	0.0572788	0.0519768	0.0408889	0.0447407	0.101644	0.0487226	0.00782016	0.0153437	0.028815	0.0426449	0.0801325	0.0454667	0.0284266	0.0968852	0.103946	0.077664	0.0688192	0.114203	0.112569	0.172118	0.136694	0.135281	0.113843	0.0960602	0.0295913	0.0340269	0.0590405	0.00567728	0.037917	0.0304278	0.0271469	0.0155439	0.118656	0.0628441	0.00362768	0.0277274	0.0861072	0.0289025	0.00871254	0.0620212	0.053539	0.0645475	0.00618064	0.127789	0.0264507	0.0380714	0.0410343	0.0539089	0.0232395	0.0360547	0.0105337	0.0144977	0.015978	0.0673015	0.0331531	0.0364381	0.0143528	0.10265	0.040197	0.0340081	0.0287924	0.0596849	0.0630223	0.00423306	0.0172685	0.0389375	0.0618597	0.0871343	0.202138	0.0521709	0.00181668	0.0674317	0.11749	0.0244259	0.0780974	0.0238877	0.0241444	0.01923	0.0326203	0.0116174	0.0194526	0.0348526	0.0353895	0.042997	0.0542448	0.0368873	0.0298493	0.0360534	0.0770295	0.0590417	0.0362747	0.814291	1.15755	0.7012011	1.298799	0.314757	0.569064	0.838716	1.1923	1.75727	3.17706	0.8358356	1.852249	0.5967893	0.0177448	0.00977411	0.0188706	0.00551775	0.00507512	0.00294679	0.00457952	0.00491822	0.000934052	0.00178302	0.00742942	0.00890259	0.00816363	0.00954089	0.0113946	0.000101026	0.00291964	0.00744377	0.00257342	0.00162318	0.000810368	0.0021271	0.00804604	0.013926	0.00413698	0.00464529	0.00169627	0.00342777	0.00361179	0.00214912	0.0029934	0.000910528	0.00831266	0.0184634	0.00322371	0.00162381	0.00395078	0.00626554	0.00990003	0.0157588	0.00160357	0.00302938	0.00425293	0.00599909	0.00883405	0.00801634	0.00630626	0.00690031	0.0156764	0.00751443	0.0012061	0.00236644	0.00444412	0.00657708	0.0123588	0.00701228	0.00438421	0.0149425	0.0160315	0.0119781	0.0106139	0.0176134	0.0173614	0.0265456	0.0210821	0.0208643	0.0175578	0.0148153	0.00456383	0.00524794	0.00910576	0.000875602	0.0058479	0.00469285	0.00418685	0.00239732	0.0183003	0.00969238	0.000559494	0.00427637	0.0132802	0.00445761	0.00134373	0.00956547	0.00825727	0.0099551	0.000953234	0.0197088	0.00407947	0.00587172	0.00632869	0.00831432	0.00358421	0.00556068	0.0016246	0.00223597	0.00246427	0.0103798	0.00511317	0.00561982	0.00221362	0.0158317	0.00619955	0.00524503	0.00444062	0.00920514	0.00971987	0.00065286	0.0026633	0.00600529	0.00954057	0.0134386	0.0311755	0.00804627	0.000280185	0.0103999	0.0181203	0.00376718	0.0120449	0.00368417	0.00372377	0.00296583	0.00503099	0.00179175	0.00300015	0.00537528	0.00545809	0.00663139	0.00836612	0.00568909	0.00460363	0.00556048	0.0118802	0.00910595	0.00559461	0.649399	0.350601	6.483863
36	-8212.406	-8462.149	249.7424	0.176444	0.0101345	0.14981	0.0185719	0.0358603	0.0412601	0.0303006	0.0258694	0.0123855	0.0249988	0.0791821	0.0374272	0.0237554	0.0152789	0.0420716	0.000504427	0.0161263	0.0179322	0.0142436	0.0234466	0.017615	0.0096505	0.0521555	0.110416	0.0116351	0.0347098	0.0155734	0.00822695	0.023285	0.0168918	0.0105374	0.0208039	0.0343521	0.0421528	0.00913148	0.00277663	0.00252155	0.0425195	0.0135179	0.0770354	0.00961137	0.0177889	0.00269077	0.0456043	0.0429284	0.0566426	0.0263434	0.0181843	0.139428	0.0502546	0.010956	0.0148837	0.0119043	0.0689454	0.0736026	0.00927622	0.0482655	0.155305	0.0737613	0.101884	0.0580412	0.149401	0.0922335	0.178955	0.193161	0.204553	0.0911332	0.12119	0.0896082	0.0191694	0.0573456	0.00369476	0.0721442	0.0247239	0.0789399	0.015851	0.0869531	0.0312612	0.015239	0.0308142	0.0938604	0.0255794	0.00947721	0.0295739	0.064368	0.0941863	0.0187572	0.111822	0.00985849	0.0362945	0.00958306	0.0679964	0.0203167	0.0397011	0.0573346	0.008214	0.0293156	0.0282702	0.050668	0.0496893	0.0241581	0.107507	0.0474858	0.0365504	0.0164584	0.059353	0.0603484	0.00119807	0.0842635	0.0648565	0.00551808	0.020796	0.244659	0.0181433	0.00726913	0.0679147	0.185453	0.108623	0.0929574	0.0337209	0.0254104	0.171178	0.0378816	0.0341795	0.0326953	0.0357428	0.0501732	0.0566727	0.0358019	0.0746857	0.0325288	0.0154462	0.0520486	0.0643417	0.028294	0.859148	1.11949	0.7720411	1.227959	0.3455	0.595525	0.850693	1.17551	1.67919	2.89435	0.7684501	1.590536	0.6510685	0.0258224	0.00148318	0.0219246	0.00271798	0.00524813	0.0060384	0.00443447	0.00378596	0.00181262	0.00365856	0.0115883	0.00547745	0.00347658	0.00223605	0.00615716	7.38226e-05	0.00236007	0.00262437	0.00208454	0.00343139	0.00257795	0.00141235	0.00763292	0.0161592	0.00170279	0.00507976	0.00227916	0.00120401	0.00340774	0.0024721	0.00154214	0.00304464	0.00502742	0.00616904	0.00133639	0.000406359	0.000369027	0.0062227	0.00197834	0.0112741	0.00140662	0.00260339	0.000393792	0.00667416	0.00628255	0.00828961	0.00385534	0.00266126	0.0204051	0.00735472	0.0016034	0.00217821	0.00174219	0.0100901	0.0107717	0.00135757	0.00706362	0.0227289	0.0107949	0.0149107	0.00849429	0.0218648	0.0134983	0.0261899	0.028269	0.0299362	0.0133373	0.017736	0.0131141	0.00280543	0.00839249	0.000540726	0.0105583	0.00361833	0.0115528	0.00231978	0.0127255	0.00457506	0.00223021	0.00450964	0.0137364	0.00374353	0.00138698	0.00432812	0.00942022	0.0137841	0.00274511	0.0163651	0.00144278	0.00531167	0.00140247	0.00995123	0.00297334	0.00581023	0.00839089	0.00120211	0.00429032	0.00413732	0.00741523	0.007272	0.00353553	0.0157335	0.00694952	0.00534913	0.00240867	0.00868628	0.00883195	0.000175337	0.0123319	0.00949171	0.000807568	0.00304348	0.0358057	0.00265526	0.00106383	0.00993928	0.0271409	0.0158968	0.0136043	0.00493504	0.00371879	0.0250519	0.00554395	0.00500214	0.00478493	0.00523094	0.00734281	0.00829401	0.00523959	0.0109302	0.00476057	0.00226055	0.00761728	0.00941637	0.00414081	0.613979	0.386021	6.832964
72	-8185.673	-8434.955	249.2826	0.148737	0.0109777	0.148971	0.0336086	0.0145891	0.0276859	0.0169213	0.0389764	0.00141337	0.0368942	0.0889368	0.102207	0.040128	0.0073863	0.0429397	0.00373798	0.0432574	0.0304303	0.0543125	0.027605	0.0170762	0.00123081	0.0847232	0.108096	0.0360754	0.00832667	0.021876	0.00466065	0.0228158	0.0108617	0.0214091	0.00772038	0.0917569	0.0272759	0.0357159	0.00709671	0.00262701	0.0177279	0.0397086	0.0594739	0.0187942	0.00825234	0.0157289	0.0527438	0.0378494	0.0466097	0.0257901	0.037436	0.107381	0.0342315	0.0147699	0.027357	0.0154198	0.0674973	0.0975667	0.0205032	0.0425946	0.183585	0.072212	0.10463	0.0578375	0.212775	0.121601	0.182337	0.174817	0.162437	0.138655	0.145148	0.0446584	0.0279911	0.016176	0.0172989	0.0436954	0.00793858	0.0678314	0.0140103	0.159302	0.0423882	0.00828612	0.0348879	0.1488	0.0172126	0.0239658	0.0312139	0.0692196	0.103598	0.0245714	0.103891	0.0158505	0.0549499	0.0196558	0.0806878	0.0239787	0.0448035	0.0603517	0.0182652	0.030653	0.0146684	0.100149	0.0299018	0.0327397	0.109599	0.0684068	0.0416062	0.0380945	0.0581064	0.0757114	0.00298046	0.091508	0.086157	0.0401069	0.0284561	0.163322	0.0254455	0.00764806	0.00403907	0.124048	0.0346108	0.112045	0.068803	0.00652671	0.0796788	0.00516219	0.0314435	0.0515353	0.0815441	0.0411904	0.0577588	0.03505	0.00993607	0.0346044	0.00370851	0.0776421	0.0685122	0.0276997	0.718831	1.23853	0.7122054	1.287795	0.317636	0.571597	0.839879	1.19065	1.74948	3.14826	0.8292509	1.808179	0.4923792	0.0209525	0.00154642	0.0209854	0.00473439	0.00205515	0.00390008	0.00238368	0.00549056	0.0001991	0.00519723	0.0125284	0.0143977	0.00565278	0.0010405	0.00604885	0.000526564	0.00609362	0.00428667	0.00765092	0.00388869	0.0024055	0.000173383	0.0119349	0.0152274	0.0050819	0.00117297	0.00308164	0.00065654	0.00321403	0.00153007	0.00301587	0.00108756	0.0129257	0.00384232	0.00503125	0.000999704	0.000370064	0.00249731	0.0055937	0.00837802	0.00264752	0.0011625	0.0022157	0.00742995	0.00533179	0.00656584	0.00363302	0.00527356	0.0151266	0.00482215	0.00208062	0.00385374	0.00217217	0.00950826	0.0137441	0.00288825	0.00600025	0.0258613	0.0101724	0.0147391	0.00814749	0.0299734	0.0171298	0.0256855	0.0246262	0.0228823	0.0195321	0.0204468	0.00629098	0.00394307	0.0022787	0.00243688	0.00615531	0.0011183	0.00955532	0.00197362	0.0224407	0.00597117	0.00116726	0.00491462	0.0209612	0.00242472	0.00337602	0.00439706	0.00975087	0.0145937	0.00346134	0.014635	0.00223284	0.00774072	0.00276888	0.0113664	0.00337785	0.00631142	0.00850167	0.002573	0.00431805	0.00206632	0.0141079	0.00421223	0.004612	0.015439	0.00963638	0.00586101	0.00536633	0.00818537	0.0106654	0.000419853	0.0128906	0.0121368	0.00564981	0.00400858	0.023007	0.00358448	0.00107737	0.000568979	0.0174745	0.00487558	0.0157836	0.00969219	0.000919408	0.0112243	0.000727191	0.00442941	0.00725971	0.011487	0.00580244	0.00813641	0.00493744	0.00139968	0.00487467	0.000522412	0.0109373	0.00965123	0.00390202	0.643897	0.356103	7.098809
108	-8199.022	-8447.627	248.6048	0.137861	0.0384092	0.217718	0.0447765	0.0123087	0.0106347	0.040363	0.033715	0.0222058	0.0316775	0.0805373	0.0779904	0.031575	0.00813622	0.0564519	0.000694392	0.0693497	0.0112363	0.0245029	0.0256478	0.0161909	0.00110186	0.081199	0.0780281	0.0347685	0.00982659	0.0347289	0.00897507	0.0263891	0.0110341	0.0181722	0.00521484	0.0792158	0.0838463	0.041271	0.00469166	0.0181532	0.00916592	0.0351642	0.0846736	0.00328747	0.0079674	0.00716436	0.0380463	0.058049	0.0621805	0.0637993	0.0216942	0.142552	0.0457602	0.00938383	0.0290872	0.0487826	0.0684275	0.0612494	0.0732501	0.0277457	0.186115	0.0828593	0.0861729	0.122041	0.225355	0.122476	0.186968	0.200057	0.148675	0.0933481	0.124869	0.0338362	0.0180207	0.0575385	0.0236061	0.0442976	0.0269571	0.0748383	0.0124428	0.245426	0.0429723	0.0279479	0.0317134	0.15085	0.0233828	0.018064	0.0698222	0.0731648	0.0876175	0.0402223	0.124231	0.0264074	0.0117377	0.0364137	0.115938	0.0713882	0.0433769	0.0730276	0.00316811	0.0320767	0.020421	0.0571981	0.0347425	0.0309653	0.111109	0.0373586	0.0159343	0.0359191	0.0667363	0.0376725	0.0237752	0.0600309	0.0764481	0.0344498	0.0381829	0.165573	0.0164966	0.0166814	0.0178925	0.124012	0.0479491	0.060296	0.0605104	0.0351427	0.0306143	0.0167746	0.0534987	0.0360329	0.108202	0.0151228	0.0975926	0.0362269	0.0124291	0.0214365	0.0338042	0.0667429	0.0650832	0.0583319	0.811607	1.15983	0.7817304	1.21827	0.366086	0.612573	0.858217	1.16521	1.63246	2.7316	0.7266031	1.558427	0.5936546	0.0183257	0.00510568	0.028941	0.00595207	0.00163618	0.00141366	0.00536539	0.00448169	0.00295178	0.00421084	0.0107057	0.0103671	0.00419722	0.00108154	0.00750407	9.23044e-05	0.00921855	0.00149362	0.00325713	0.00340932	0.00215223	0.000146468	0.0107937	0.0103722	0.00462173	0.00130623	0.00461645	0.00119304	0.00350786	0.00146674	0.0024156	0.000693201	0.01053	0.0111456	0.00548609	0.000623656	0.00241307	0.00121841	0.00467432	0.0112555	0.000436998	0.00105909	0.000952347	0.00505743	0.00771636	0.00826556	0.00848075	0.00288378	0.0189492	0.00608283	0.00124738	0.00386651	0.00648459	0.00909596	0.00814179	0.00973702	0.00368819	0.0247399	0.0110144	0.0114548	0.0162227	0.0299561	0.0162806	0.0248534	0.0265933	0.0197632	0.0124086	0.0165986	0.00449779	0.00239546	0.00764851	0.00313792	0.00588841	0.00358337	0.00994815	0.001654	0.0326242	0.00571225	0.00371507	0.00421561	0.0200523	0.00310824	0.00240121	0.00928136	0.00972569	0.0116469	0.00534669	0.0165138	0.0035103	0.00156028	0.00484042	0.0154115	0.00948953	0.00576603	0.00970745	0.000421132	0.00426391	0.00271453	0.00760325	0.00461826	0.00411617	0.0147696	0.00496602	0.00211812	0.00477467	0.00887116	0.00500775	0.0031604	0.00797982	0.0101621	0.00457936	0.0050756	0.0220093	0.00219287	0.00221744	0.00237842	0.0164847	0.0063738	0.00801505	0.00804356	0.00467147	0.00406951	0.00222982	0.0071115	0.00478981	0.0143832	0.00201025	0.0129728	0.00481558	0.00165219	0.00284953	0.00449354	0.00887204	0.00865142	0.00775398	0.609135	0.390865	7.522841
144	-8194.214	-8444.841	250.6273	0.0743406	0.0314395	0.118334	0.00232867	0.0199079	0.0207213	0.0316357	0.0457236	0.0221277	0.0168457	0.0591321	0.0486853	0.0225318	0.0159134	0.0242521	0.000689108	0.0575034	0.00820887	0.0255041	0.0182401	0.0257487	0.000716544	0.0746001	0.0900448	0.0238329	0.0241942	0.0202513	0.00821581	0.0177728	0.00833341	0.0109151	0.00556985	0.0390281	0.0688338	0.072586	0.00911153	0.0188731	0.0360336	0.0270224	0.0743767	0.0116592	0.00597407	0.00476227	0.0351962	0.0723649	0.0331274	0.0265056	0.0174756	0.108331	0.0139743	0.0190988	0.00827336	0.0166024	0.035717	0.0658969	0.0475677	0.029505	0.140894	0.0740297	0.0716377	0.0638011	0.194394	0.0648505	0.180695	0.145721	0.141053	0.110105	0.124717	0.0393218	0.020344	0.0491428	0.0614517	0.0222492	0.0343717	0.0436307	0.0484868	0.141196	0.0472127	0.0130396	0.0298489	0.0962135	0.0053602	0.0710088	0.055545	0.04706	0.071519	0.0211934	0.111428	0.0192499	0.0570985	0.00514464	0.0572799	0.0540429	0.0447045	0.0626596	0.00214024	0.0112352	0.00811081	0.0487533	0.0647252	0.0248726	0.0732431	0.029485	0.0408972	0.0505368	0.128692	0.0317138	0.000141371	0.0411826	0.0584331	0.0282985	0.0291227	0.300754	0.0481311	0.015592	0.0143579	0.0864504	0.0174165	0.0823933	0.0240807	0.026604	0.0519865	0.0520695	0.0271918	0.0292826	0.0603912	0.0224927	0.0241487	0.0263126	0.0200035	0.0283671	0.0196315	0.0684433	0.032471	0.0441589	0.853544	1.12425	0.8015159	1.198484	0.275817	0.533567	0.822031	1.2165	1.87418	3.6256	0.9313268	1.495272	0.644087	0.0117848	0.00498393	0.0187588	0.000369151	0.0031559	0.00328484	0.00501504	0.00724832	0.00350779	0.00267046	0.00937388	0.00771781	0.00357185	0.00252267	0.00384455	0.000109241	0.00911569	0.00130131	0.00404302	0.0028915	0.0040818	0.00011359	0.0118259	0.0142743	0.00377811	0.00383537	0.00321032	0.00130241	0.00281742	0.00132105	0.00173031	0.000882957	0.00618691	0.0109118	0.0115067	0.0014444	0.00299185	0.00571221	0.00428371	0.0117905	0.00184827	0.000947036	0.000754936	0.00557946	0.0114716	0.00525151	0.00420179	0.00277031	0.0171731	0.00221528	0.00302763	0.00131153	0.00263188	0.00566201	0.0104463	0.00754064	0.00467726	0.0223352	0.0117355	0.0113563	0.010114	0.0308162	0.0102804	0.0286445	0.0231004	0.0223603	0.0174543	0.0197706	0.00623347	0.00322503	0.00779034	0.00974161	0.00352704	0.00544876	0.00691654	0.00768634	0.0223831	0.00748437	0.0020671	0.00473179	0.0152522	0.000849722	0.0112566	0.00880525	0.00746016	0.0113375	0.00335967	0.0176641	0.00305159	0.00905151	0.000815551	0.00908027	0.00856713	0.00708676	0.00993308	0.00033928	0.00178105	0.00128576	0.0077286	0.0102605	0.00394292	0.0116108	0.0046741	0.0064832	0.00801132	0.0204008	0.00502742	2.24108e-05	0.00652844	0.00926307	0.00448601	0.00461666	0.0476769	0.00762996	0.00247171	0.00227608	0.0137045	0.00276095	0.0130614	0.00381739	0.00421739	0.00824113	0.0082543	0.00431057	0.00464201	0.00957348	0.00356565	0.00382816	0.00417119	0.00317105	0.00449688	0.00311208	0.0108499	0.00514745	0.00700028	0.599242	0.400758	6.308173
180	-8197.053	-8447.878	250.8248	0.0747383	0.015053	0.142817	0.0836619	0.0395708	0.0141457	0.0253956	0.0316596	0.0128875	0.0509611	0.0758099	0.0816344	0.050206	0.0564434	0.0914783	0.00484226	0.0255889	0.0385035	0.0244336	0.0162748	0.00764124	1.34394e-05	0.0464536	0.0683046	0.034362	0.0411273	0.0152707	0.00143575	0.0260119	0.00938659	0.01065	0.0511062	0.0204001	0.061898	0.0063963	0.00775669	0.0247631	0.0579116	0.0354635	0.0782462	0.0153835	0.00663784	0.00569294	0.0362625	0.0521364	0.0423076	0.0412985	0.0292334	0.108382	0.0189146	0.0102424	0.00862099	0.0488686	0.058343	0.0786813	0.0211023	0.0289023	0.132278	0.0835904	0.100263	0.0755791	0.131415	0.138472	0.100366	0.0792251	0.281435	0.0834558	0.0730241	0.0561338	0.059011	0.173832	0.0264141	0.00926678	0.0650147	0.0139025	0.0631803	0.0282756	0.0567404	0.0615166	0.0625202	0.0351569	0.024324	0.0396413	0.00633227	0.0358626	0.0429934	0.00596932	0.0241578	0.0902297	0.022992	0.0730204	0.0206878	0.0139173	0.043323	0.0495462	0.00241295	0.00664735	0.0425386	0.0195182	0.0282773	0.0311173	0.0173369	0.0294524	0.00713538	0.0148599	0.0238329	0.0308814	0.0639675	0.0868657	0.0156406	0.0328875	0.0391878	0.00248847	0.0246233	0.036467	0.0130423	0.0998895	0.0648406	0.160211	0.0359562	0.0527183	0.0222892	0.0908104	0.0376799	0.0428783	0.0597628	0.109629	0.0974247	0.0137717	0.042735	0.0493294	0.030787	0.0393574	0.00662593	0.017451	0.749502	1.21251	0.784765	1.215235	0.291498	0.548152	0.828976	1.20631	1.82431	3.43056	0.8913431	1.548534	0.5244057	0.0118668	0.00239008	0.0226761	0.0132837	0.00628296	0.00224602	0.00403227	0.00502685	0.00204625	0.00809149	0.0120369	0.0129617	0.00797159	0.00896196	0.0145247	0.000768844	0.00406294	0.0061135	0.00387951	0.00258408	0.00121326	2.13388e-06	0.0073758	0.0108453	0.00545592	0.0065301	0.00242464	0.000227965	0.00413011	0.00149038	0.00169098	0.00811453	0.00323908	0.00982803	0.00101559	0.00123159	0.00393183	0.00919508	0.00563082	0.0124238	0.00244256	0.00105394	0.000903912	0.00575769	0.00827811	0.00671751	0.00655729	0.00464162	0.0172087	0.00300322	0.00162626	0.00136882	0.00775925	0.00926357	0.0124928	0.00335057	0.00458905	0.0210028	0.0132723	0.0159196	0.0120003	0.0208658	0.0219862	0.0159359	0.0125792	0.0446856	0.0132509	0.0115946	0.0089128	0.00936964	0.0276007	0.00419397	0.00147136	0.0103229	0.00220741	0.0100316	0.00448954	0.00900911	0.00976747	0.00992682	0.00558214	0.00386212	0.00629415	0.00100542	0.00569419	0.0068264	0.000947796	0.00383572	0.0143265	0.00365062	0.011594	0.00328476	0.00220976	0.00687872	0.00786683	0.000383124	0.00105545	0.00675418	0.00309906	0.00448981	0.00494073	0.00275272	0.00467638	0.00113294	0.00235943	0.00378414	0.00490328	0.0101566	0.0137923	0.00248338	0.00522181	0.00622216	0.000395114	0.00390963	0.00579015	0.00207083	0.0158602	0.0102953	0.025438	0.00570904	0.0083705	0.00353903	0.0144187	0.00598273	0.00680812	0.00948901	0.0174067	0.0154689	0.00218665	0.00678537	0.00783241	0.00488829	0.00624908	0.00105205	0.00277083	0.607618	0.392382	6.298109
